auditList,provider,id,resolvedId,decision,roles,protocol,regions,imageGeneration,imageEditing,maxReferenceImages,providerMaxReferenceImages,resolutions,refineResolutions,aspectRatios,refineAspectRatios,expirationDate,earliestRetirementDate,reason,source
04-bailian,bailian,qwen-image-3.0-pro,qwen-image-3.0-pro,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-3.0,qwen-image-3.0,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0-pro,qwen-image-2.0-pro,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0-pro-2026-06-22,qwen-image-2.0-pro-2026-06-22,added,image,bailian-multimodal-generation,cn-beijing,True,True,1,3,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前稳定 ID 与具体快照并非总是最新快照；2.0-pro 别名文档指向 2026-04-22，另有 2026-06-22。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0-pro-2026-04-22,qwen-image-2.0-pro-2026-04-22,added,image,bailian-multimodal-generation,cn-beijing,True,True,1,3,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前稳定 ID 与具体快照并非总是最新快照；2.0-pro 别名文档指向 2026-04-22，另有 2026-06-22。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0-pro-2026-03-03,qwen-image-2.0-pro-2026-03-03,added,image,bailian-multimodal-generation,cn-beijing,True,True,1,3,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前稳定 ID 与具体快照并非总是最新快照；2.0-pro 别名文档指向 2026-04-22，另有 2026-06-22。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0,qwen-image-2.0,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-2.0-2026-03-03,qwen-image-2.0-2026-03-03,added,image,bailian-multimodal-generation,cn-beijing,True,True,1,3,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前稳定 ID 与具体快照并非总是最新快照；2.0-pro 别名文档指向 2026-04-22，另有 2026-06-22。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-image-max,qwen-image-max,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-max-2025-12-30,qwen-image-max-2025-12-30,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-plus,qwen-image-plus,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-plus-2026-01-09,qwen-image-plus-2026-01-09,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image,qwen-image,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit-max,qwen-image-edit-max,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit-max-2026-01-16,qwen-image-edit-max-2026-01-16,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit-plus,qwen-image-edit-plus,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit-plus-2025-12-15,qwen-image-edit-plus-2025-12-15,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit-plus-2025-10-30,qwen-image-edit-plus-2025-10-30,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-image-edit,qwen-image-edit,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,qwen-mt-image-2.0,qwen-mt-image-2.0,excluded,,,,,,,,,,,,,,不是通用主模型或任意图像编辑器。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-mt-image,qwen-mt-image,excluded,,,,,,,,,,,,,,不是通用主模型或任意图像编辑器。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,z-image-turbo,z-image-turbo,covered,image,bailian-multimodal-generation,cn-beijing,True,False,0,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.6-t2i,wan2.6-t2i,added,image,bailian-multimodal-generation,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.5-t2i-preview,wan2.5-t2i-preview,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.2-t2i-plus,wan2.2-t2i-plus,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.2-t2i-flash,wan2.2-t2i-flash,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx2.1-t2i-plus,wanx2.1-t2i-plus,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx2.1-t2i-turbo,wanx2.1-t2i-turbo,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx2.0-t2i-turbo,wanx2.0-t2i-turbo,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-v1,wanx-v1,added,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|16:9|9:16,1:1|16:9|9:16,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.1-t2i-plus,wanx2.1-t2i-plus,alias,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,官方 API 型号或旧配置别名，解析为本渠道精确 ID；不重复生成模型卡片。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.1-t2i-turbo,wanx2.1-t2i-turbo,alias,image,bailian-async-images,cn-beijing,True,False,0,0,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9,,,官方 API 型号或旧配置别名，解析为本渠道精确 ID；不重复生成模型卡片。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.7-image-pro,wan2.7-image-pro,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K|4K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.7-image,wan2.7-image,covered,image,bailian-multimodal-generation,cn-beijing,True,True,1,,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,当前后端目录有对应 ID 与角色。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.6-image,wan2.6-image,added,image,bailian-async-images,cn-beijing,True,True,1,4,1K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wan2.5-i2i-preview,wan2.5-i2i-preview,added,image,bailian-async-images,cn-beijing,False,True,1,3,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx2.1-imageedit,wanx2.1-imageedit,added,image,bailian-async-images,cn-beijing,False,True,1,1,auto,auto,,,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-sketch-to-image-lite,wanx-sketch-to-image-lite,excluded,,,,,,,,,,,,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-x-painting,wanx-x-painting,excluded,,,,,,,,,,,,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-style-repaint-v1,wanx-style-repaint-v1,excluded,,,,,,,,,,,,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-background-generation-v2,wanx-background-generation-v2,excluded,,,,,,,,,,,,,,官方公告 2026-10-10 下线。,https://www.aliyun.com/notice/118434
04-bailian,bailian,wanx-virtualmodel,wanx-virtualmodel,excluded,,,,,,,,,,,,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,wanx-poster-generation-v1,wanx-poster-generation-v1,excluded,,,,,,,,,,,,,,不能统一套用当前 Qwen/Wan2.7 的同步 multimodal-generation 协议；需按模型核对。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,kling/kling-v3-image-generation,kling/kling-v3-image-generation,added,image,bailian-async-images,cn-beijing,True,True,1,1,1K|2K,1K|2K,1:1|16:9|9:16,1:1|16:9|9:16,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/kling-image-generation-api-reference
04-bailian,bailian,kling/kling-v3-omni-image-generation,kling/kling-v3-omni-image-generation,added,image,bailian-async-images,cn-beijing,True,True,1,10,1K|2K|4K,1K|2K|4K,1:1|16:9|9:16,1:1|16:9|9:16,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/kling-image-generation-api-reference
04-bailian,bailian,vidu/vidu-image_reference2image,vidu/vidu-image_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K|2K|4K,1K|2K|4K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,vidu/vidu-image-pro_reference2image,vidu/vidu-image-pro_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K|2K|4K,1K|2K|4K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,vidu/vidu-image-lite_reference2image,vidu/vidu-image-lite_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K|2K|4K,1K|2K|4K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:2|2:1|9:21,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,vidu/viduq3-fast_reference2image,vidu/viduq3-fast_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K|2K|4K,1K|2K|4K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1|4:5|5:4|1:8|8:1,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|1:4|4:1|4:5|5:4|1:8|8:1,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,vidu/viduq2-pro_reference2image,vidu/viduq2-pro_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K|2K|4K,1K|2K|4K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|4:5|5:4,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|4:5|5:4,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,vidu/viduq2-fast_reference2image,vidu/viduq2-fast_reference2image,added,image,bailian-async-images,cn-beijing,True,True,1,14,1K,1K,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|4:5|5:4,1:1|3:2|2:3|4:3|3:4|16:9|9:16|21:9|4:5|5:4,,,已实现本渠道异步任务提交/轮询/下载，按型号构造尺寸和源图字段；图研每次处理一张源图。,https://help.aliyun.com/zh/model-studio/vidu-image-generation-api-reference
04-bailian,bailian,qwen-plus-character,qwen-plus-character,excluded,,,,,,,,,,,,,,专用角色对话场景，当前模型目录应与科研主模型区分。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-flash-character,qwen-flash-character,excluded,,,,,,,,,,,,,,专用角色对话场景，当前模型目录应与科研主模型区分。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-flash-character-2026-02-26,qwen-flash-character-2026-02-26,excluded,,,,,,,,,,,,,,专用角色对话场景，当前模型目录应与科研主模型区分。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen-plus-character-ja,qwen-plus-character-ja,excluded,,,,,,,,,,,,,,专用角色对话场景，当前模型目录应与科研主模型区分。,https://help.aliyun.com/zh/model-studio/model-pricing
04-bailian,bailian,qwen3.8-max-preview,qwen3.8-max-preview,disabled,main,bailian-openai-chat,cn-beijing,False,False,0,,,,,,,,预览阶段已结束，已有配置迁移至 qwen3.8-max。,https://help.aliyun.com/zh/model-studio/model-pricing
01-existing,deepseek,deepseek-v4-pro,deepseek-v4-pro,covered,main,openai-chat-completions,,False,False,0,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://api-docs.deepseek.com/guides/vision/
01-existing,deepseek,deepseek-v4-flash,deepseek-v4-flash,covered,main,openai-chat-completions,,False,False,0,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://api-docs.deepseek.com/guides/vision/
01-existing,deepseek,deepseek-v4-flash-vision-exp,deepseek-v4-flash-vision-exp,covered,main|vision,openai-chat-completions,,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://api-docs.deepseek.com/guides/vision/
01-existing,kimi,kimi-k3,kimi-k3,covered,main|vision,openai-chat-completions,,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://platform.kimi.com/docs/get-api-key
01-existing,kimi,kimi-k2.7-code,kimi-k2.7-code,covered,main|vision,openai-chat-completions,,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://platform.kimi.com/docs/get-api-key
01-existing,kimi,kimi-k2.7-code-highspeed,kimi-k2.7-code-highspeed,covered,main|vision,openai-chat-completions,,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://platform.kimi.com/docs/get-api-key
01-existing,kimi,kimi-k2.6,kimi-k2.6,covered,main|vision,openai-chat-completions,,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://platform.kimi.com/docs/get-api-key
01-existing,zhipu,glm-5.2,glm-5.2,covered,main,openai-chat-completions,cn,False,False,0,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://docs.bigmodel.cn/cn/guide/start/model-overview
01-existing,zhipu,glm-5v-turbo,glm-5v-turbo,covered,main|vision,openai-chat-completions,cn,False,False,3,,,,,,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 Official API documentation,https://docs.bigmodel.cn/cn/guide/start/model-overview
01-existing,zhipu,glm-image,glm-image,covered,image,provider-images,cn,True,False,0,0,1K|2K,1K|2K,1:1|3:2|2:3|4:3|3:4|16:9|9:16,1:1|3:2|2:3|4:3|3:4|16:9|9:16,,,当前官方资料有对应条目；未发现该 ID 的拼写错误。 尺寸按 GLM-Image 的 32 像素对齐、推荐边长范围和总像素上限构造。,https://docs.bigmodel.cn/cn/guide/start/model-overview
