API渠道,API ID,研发方,版本性质,地区,角色,协议,输入,输出,官方图数声明,产品图数,生命周期,接入决定,原因,官方来源
讯飞星辰 MaaS,xopglm51,智谱AI,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2609906506466304 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2609906506466304 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xsparkx2,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null, ""note"": ""Ordinary MaaS still lists this service with API button; Token Plan independently marks the same ID retired. Do not copy lifecycle across products.""}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2610636408864769 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2610636408864769 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop35qwen2b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2607707690465290 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2607707690465290 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopqwen35397b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main/vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2605832307727360 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2605832307727360 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xminimaxm25,MiniMax,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2604642773721089 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2604642773721089 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopglm5,智谱AI,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,,"{""status"": ""unknown"", ""retiredAt"": null}",False,Public list serverStatus is 0 rather than 3. Status meaning not proven; no retirement inferred. Confirm ready state before enabling.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2604335577187337 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2604335577187337 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xopkimik25,月之暗面,unconfirmed,"[""cn-huabei-1""]",main/vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2604233030352897 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2604233030352897 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xopglmv47flash,智谱AI,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2602929848816649 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2602929848816649 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop3qwen32bvl,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",vision,openai-chat,text/image,text,,1,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2600830408912897 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2600830408912897 ; https://www.xfyun.cn/doc/spark/图像理解API-http.html
讯飞星辰 MaaS,xopdeepseekocr,深度求索,unconfirmed,"[""cn-huabei-1""]",vision,iflytek-websocket,text/image,text,,,"{""status"": ""documented"", ""retiredAt"": null}",False,OCR-specialized task is not a general figure reviewer; needs a dedicated prompt/parser. ,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2531531009746946 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2531531009746946 ; https://www.xfyun.cn/doc/spark/图像理解API-websocket.html
讯飞星辰 MaaS,xophunyuanocr,腾讯,unconfirmed,"[""cn-huabei-1""]",vision,iflytek-websocket,text/image,text,,,"{""status"": ""documented"", ""retiredAt"": null}",False,OCR-specialized task is not a general figure reviewer; needs a dedicated prompt/parser. ,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2534331975817217 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2534331975817217 ; https://www.xfyun.cn/doc/spark/图像理解API-websocket.html
讯飞星辰 MaaS,xop3qwen80bnext,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2526209096605696 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2526209096605696 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop3qwen235b2507,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,iflytek-websocket,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2520637015990272 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2520637015990272 ; https://www.xfyun.cn/doc/spark/推理服务-websocket.html
讯飞星辰 MaaS,xop3qwen30b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2511858193031168 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2511858193031168 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xop3qwen32b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2512023007014913 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2512023007014913 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xdeepseekr1qwen32b,深度求索,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2503957932827655 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2503957932827655 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop3qwen0b6,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2512020731604992 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2512020731604992 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop3qwen4b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2512022504747008 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2512022504747008 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xqwen257bchat,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,openai-chat,text,text,0,,"{""status"": ""unknown"", ""retiredAt"": null}",False,Public list serverStatus is 0 rather than 3. Status meaning not proven; no retirement inferred. Confirm ready state before enabling.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426732087683073 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426732087683073 ; https://www.xfyun.cn/doc/spark/推理服务-http.html
讯飞星辰 MaaS,xop3qwen14b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2512021493763073 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2512021493763073 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xop3qwen8b,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2512020350815232 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2512020350815232 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xsparkprox,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2429305505232896 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2429305505232896 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xspark13b6k,科大讯飞,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426304036509697 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426304036509697 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,xqwen14bchat,阿里巴巴,unconfirmed,"[""cn-huabei-1""]",main,anthropic-messages,text,text,0,0,"{""status"": ""documented"", ""retiredAt"": null}",True,已适配；模拟验证，真实调用未验证,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2434127415228418 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2434127415228418 ; https://www.xfyun.cn/doc/spark/产品使用说明.html
讯飞星辰 MaaS,lite,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,generalv3,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,pro-128k,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,4.0Ultra,科大讯飞,rolling,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,generalv3.5,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""legacy_service_merged"", ""planEndDate"": ""2026-03-10"", ""retiredAt"": null}",False,Max subscription ended and backend/entitlement merged with Ultra. Do not advertise as distinct Max version; retain original API ID/history.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,max-32k,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""legacy_service_merged"", ""planEndDate"": ""2026-03-10"", ""retiredAt"": null}",False,Max subscription ended and backend/entitlement merged with Ultra. Do not advertise as distinct Max version; retain original API ID/history.,https://www.xfyun.cn/doc/spark/HTTP调用文档.html
讯飞星辰 MaaS,spark-x,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/X1http.html
讯飞星辰 MaaS,spark-x,科大讯飞,unconfirmed,null,main,openai-chat,text,text,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/X1http.html
讯飞星辰 MaaS,general,科大讯飞,unconfirmed,"[""cn-huabei-1""]",vision,iflytek-websocket,text/image,text,1,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/ImageUnderstanding.html ; https://www.xfyun.cn/doc/spark/general_url_authentication.html
讯飞星辰 MaaS,imagev3,科大讯飞,unconfirmed,"[""cn-huabei-1""]",vision,iflytek-websocket,text/image,text,1,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/ImageUnderstanding.html ; https://www.xfyun.cn/doc/spark/general_url_authentication.html
讯飞星辰 MaaS,general,科大讯飞,unconfirmed,"[""cn-huabei-1""]",image,iflytek-image,text,image,0,,"{""status"": ""documented"", ""retiredAt"": null}",False,Official exact API identifier and protocol documented; no account entitlement or inference verification.,https://www.xfyun.cn/doc/spark/ImageGeneration.html ; https://www.xfyun.cn/doc/spark/http_url_authentication.html
讯飞星辰 MaaS,s3fd61810,,unconfirmed,"[""cn-huadong-1""]",image,iflytek-hidream,text/image,image,,,"{""status"": ""documented"", ""retiredAt"": null}",False,"Exact service path is documented, but model/weights version, decoded result JSON image URL paths, input image cap and full aspect-ratio enum are not documented. Do not infer HiDream-I1/E1/O1 identity or advertise semantic editing/mask controls.",https://www.xfyun.cn/doc/spark/hidream.html ; https://www.xfyun.cn/doc/spark/http_url_authentication.html ; https://xfyun-doc.xfyun.cn/lc-sp-hidream-1715758997714.zip
讯飞星辰 MaaS,xopdeepseekv32,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2533622402878464 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2533622402878464
讯飞星辰 MaaS,xop3qwencodernext,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2606930848109568 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2606930848109568
讯飞星辰 MaaS,xopglm47blth2,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2602729166193664 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2602729166193664
讯飞星辰 MaaS,xop3qwen30b2507,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2522323397977088 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2522323397977088
讯飞星辰 MaaS,xop3qwen235b,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2511961195104257 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2511961195104257
讯飞星辰 MaaS,xopkimik2blth,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2532327050323968 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2532327050323968
讯飞星辰 MaaS,xopkimik2blins,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2532327085975553 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2532327085975553
讯飞星辰 MaaS,xop3qwen8breranker,,,null,null,,,,,,"""not_assumed_retired""",未上架,"Embedding/reranking endpoint is outside planning, vision, image generation and editing roles.",https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2529035707210755 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2529035707210755
讯飞星辰 MaaS,xop3qwen8bembedding,,,null,null,,,,,,"""not_assumed_retired""",未上架,"Embedding/reranking endpoint is outside planning, vision, image generation and editing roles.",https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2529035470232577 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2529035470232577
讯飞星辰 MaaS,Spark Mini,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426305429735425 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426305429735425
讯飞星辰 MaaS,Spark Mini Instruct,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426305297614849 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426305297614849
讯飞星辰 MaaS,Spark Tiny,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426305045239809 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426305045239809
讯飞星辰 MaaS,internlm2.5_7b_chat,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2431034380762112 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2431034380762112
讯飞星辰 MaaS,internlm2.5_1.8b_chat,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2431034242350081 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2431034242350081
讯飞星辰 MaaS,Qwen_v2.5_7b_base,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2501433056410624 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2501433056410624
讯飞星辰 MaaS,xsqwen2d53b,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426408691855361 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426408691855361
讯飞星辰 MaaS,Qwen_v2.5_3b_base,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2501433016721408 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2501433016721408
讯飞星辰 MaaS,Qwen_v2.5_1.5b_Instruct,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426407929540609 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426407929540609
讯飞星辰 MaaS,Qwen_v2.5_1.5b_base,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2501432952758272 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2501432952758272
讯飞星辰 MaaS,Qwen_v2.5_0.5b_Instruct,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2426407316455426 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2426407316455426
讯飞星辰 MaaS,Qwen_v2.5_0.5b_base,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2501432505908226 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2501432505908226
讯飞星辰 MaaS,xsqwenv2s1b5c,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2417300060293127 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2417300060293127
讯飞星辰 MaaS,xsqwenv2s0b5c,,,null,null,,,,,,"""not_assumed_retired""",未上架,Only fine-tuning/experience is enabled in the official public UI; serviceId alone is not a public API entitlement.,https://maas.xfyun.cn/api/v1/gpt-finetune/model/base/list-v2?page=1&size=9999 ; https://maas.xfyun.cn/modelSquare/base/2417303394764801 ; https://maas.xfyun.cn/api/v1/gpt-finetune/model/2417303394764801
讯飞星辰 MaaS,spark-x2.5,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xsparkx2flash,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopglm52,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopglm51,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopglm5,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopdeepseekv4pro,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
讯飞星辰 MaaS,xopdeepseekv4flash,,,null,null,,,,,,"""documented""",未上架,"Token Plan has independent per-package API Key, endpoint and points. Production research-workflow applicability is not confirmed by this coding-oriented page; no general prohibition was found, so do not misquote Coding Plan restrictions as Token Plan restrictions.",https://www.xfyun.cn/doc/spark/TokenPlan.html
